timestamps,pos_com_hist,pos_clear_hist,angmom_wb_hist,heading_vec_hist
0.685004472732544,[ 0.30061621 -0.80560151  0.65848194],[ 0.21080776 -0.82834203 -0.01982841],[ 0.09573184 -1.27789386 -0.47829671],[-0.01594172  0.74983056  0.        ]
0.6900053024291992,[ 0.30165797 -0.80418565  0.66427184],[ 0.21085467 -0.82028408 -0.01914012],[-0.20838843 -1.04504014 -0.39056979],[-0.01385908  0.74987194  0.        ]
0.6950011253356934,[ 0.30397254 -0.80187642  0.66922507],[ 0.21139393 -0.81236219 -0.01921498],[ 0.40839307 -0.80773927 -0.02462885],[-0.01420299  0.7498655   0.        ]
0.700019121170044,[ 0.30703926 -0.79953006  0.67421132],[ 0.21225634 -0.80403289 -0.01927883],[ 0.55096505 -1.04771455  0.05629866],[-0.01561773  0.74983737  0.        ]
0.7050411701202393,[ 0.3099253  -0.79725541  0.67947468],[ 0.21343045 -0.79539099 -0.01919497],[ 2.74827723e-01 -1.24361732e+00  1.27830387e-04],[-0.01751764  0.74979539  0.        ]
0.7099976539611816,[ 0.31245283 -0.79463546  0.68501567],[ 0.21490279 -0.78649121 -0.01908114],[-0.14357763 -0.95801391 -0.03693078],[-0.02015884  0.74972903  0.        ]
0.7149975299835205,[ 0.31557363 -0.79165528  0.69067957],[ 0.21661643 -0.77718927 -0.01902833],[ 0.15408655 -0.309598    0.30890718],[-0.0233373   0.74963683  0.        ]
0.7200567722320557,[ 0.32040518 -0.78885026  0.69723781],[ 0.21890004 -0.76625652 -0.01800351],[ 0.48611125 -0.65563613  0.29309779],[-0.02732818  0.74950195  0.        ]
0.725039005279541,[ 0.32408402 -0.78600965  0.70308147],[ 0.22027365 -0.75603727 -0.01777733],[ 0.65642918 -0.87104087  0.29717304],[-0.0300772   0.74939667  0.        ]
0.7300100326538086,[ 0.32778024 -0.78210601  0.71042385],[ 0.22122796 -0.74507636 -0.01763571],[ 0.82221871 -0.89130346  0.31144083],[-0.03225113  0.74930626  0.        ]
0.7350578308105469,[ 0.33126232 -0.77863802  0.71685404],[ 0.22213134 -0.73373733 -0.01746589],[0.54301613 0.1619524  0.53067734],[-0.03405763  0.74922632  0.        ]
0.7400074005126953,[ 0.33504731 -0.7750519   0.72360847],[ 0.22286911 -0.72205754 -0.01708906],[0.36617265 0.23137336 0.4461435 ],[-0.03507517  0.74917937  0.        ]
0.7450511455535889,[ 0.33889979 -0.772102    0.72992131],[ 0.22278181 -0.709204   -0.01675243],[ 0.81072987 -0.68596929  0.2385762 ],[-0.03423581  0.7492182   0.        ]
0.7500097751617432,[ 0.34276587 -0.7695522   0.73589453],[ 0.22215329 -0.69575068 -0.01650497],[ 0.81301984 -0.95461073  0.1704176 ],[-0.03258368  0.74929187  0.        ]
0.7550137042999268,[ 0.34721962 -0.76767611  0.74334359],[ 0.2218883  -0.68126101 -0.01502132],[ 0.40742214 -0.17537206  0.34934634],[-0.03036564  0.74938503  0.        ]
0.7600104808807373,[ 0.35056861 -0.76421535  0.75072541],[ 0.22179215 -0.66729443 -0.01435855],[-0.02124011  0.39156899  0.42860025],[-0.02805775  0.74947499  0.        ]
0.765009880065918,[ 0.35461816 -0.76129803  0.75737629],[ 0.22119251 -0.65195188 -0.01402195],[ 0.54248199 -0.13074982  0.42395333],[-0.02454752  0.74959817  0.        ]
0.7700469493865967,[ 0.3592442  -0.75925619  0.76330516],[ 0.22029801 -0.63555816 -0.01384837],[ 0.43340071 -0.67139413  0.30660456],[-0.01994374  0.74973478  0.        ]
0.7750141620635986,[ 0.36311641 -0.75673739  0.77007816],[ 0.2195573  -0.61903131 -0.01335861],[-0.08001378  0.13595899  0.59471566],[-0.01460273  0.74985783  0.        ]
0.7800190448760986,[ 0.36614919 -0.75118954  0.7797061 ],[ 0.21912521 -0.60170834 -0.01296675],[-0.57800571  0.51795986  0.65231174],[-0.00903488  0.74994558  0.        ]
0.7850172519683838,[ 0.37003075 -0.74964981  0.78531215],[ 0.21860142 -0.58257382 -0.012768  ],[-0.42136089 -0.84363928  0.56875819],[-0.0026507   0.74999532  0.        ]
0.7900261878967285,[ 0.37438863 -0.75034121  0.79106168],[ 0.21890942 -0.56161915 -0.0111252 ],[-0.66899015 -0.40624776  0.80294101],[0.00368378 0.74999095 0.        ]
0.7950212955474854,[ 0.37762692 -0.74948837  0.79525194],[ 0.21901705 -0.54127824 -0.01007709],[-1.11699813 -1.17723076  0.7266552 ],[0.00938524 0.74994128 0.        ]
0.8000195026397705,[ 0.38144431 -0.75107431  0.79761253],[ 0.21946313 -0.52019085 -0.0084649 ],[-0.22746154 -3.90705891 -0.19586949],[0.0138334  0.74987241 0.        ]
0.8050096035003662,[ 0.38473964 -0.75140736  0.80193555],[ 0.22311902 -0.50381951 -0.00651279],[-2.49721194  0.89581125  1.98437683],[0.01369651 0.74987493 0.        ]
0.8100450038909912,[ 0.38841504 -0.75008391  0.80679764],[ 0.22734724 -0.48884573 -0.00385072],[-0.43166022  0.31247591  0.99823503],[0.01005207 0.74993263 0.        ]
0.8150153160095215,[ 0.39291363 -0.74815036  0.80923188],[ 0.23059098 -0.47425765 -0.00084908],[-0.38196632  0.28424497  0.66408486],[0.00591457 0.74997668 0.        ]
0.8200478553771973,[ 0.39847276 -0.7505534   0.80872589],[ 0.23390611 -0.45945126  0.00273139],[ 0.04992293 -4.76781406  0.21642323],[0.00125057 0.74999896 0.        ]
0.8250393867492676,[ 0.40561437 -0.7568588   0.80795928],[ 0.23964864 -0.44769734  0.00825834],[ 0.09429059 -4.75972317  0.21894005],[-0.01003492  0.74993286  0.        ]
0.8300127983093262,[ 0.41066714 -0.75869856  0.8083093 ],[ 0.24689799 -0.44372791  0.01244224],[-0.65400366 -2.51711356  0.88663352],[-0.02533252  0.74957205  0.        ]
0.8350086212158203,[ 0.41584107 -0.75992564  0.80966946],[ 0.25618708 -0.44411776  0.01586866],[-0.84730552 -2.52270488  1.2398959 ],[-0.0438079   0.74871949  0.        ]
0.8400552272796631,[ 0.42092828 -0.76150045  0.81175131],[ 0.26698937 -0.44797442  0.01880258],[-1.08475106 -2.96280085  1.60630482],[-0.06401149  0.74726336  0.        ]
0.8450069427490234,[ 0.4249941  -0.76153571  0.81440471],[ 0.27860302 -0.45434506  0.02167762],[-1.53391522 -0.8601947   2.1848485 ],[-0.08435258  0.74524133  0.        ]
0.8500583171844482,[ 0.42768909 -0.76126747  0.81665443],[ 0.29035571 -0.46166773  0.02421036],[-1.90760627 -0.5684175   1.94706119],[-0.10336069  0.74284357  0.        ]
0.8550400733947754,[ 0.43193193 -0.7596457   0.82130436],[ 0.30257847 -0.46935493  0.02840842],[-1.09536113 -0.11052733  1.20462938],[-0.12200621  0.74000979  0.        ]
0.8600063323974609,[ 0.43852515 -0.75789994  0.82441682],[ 0.31325008 -0.4766024   0.03137274],[1.3497357  0.59008246 0.96289343],[-0.13637471  0.73749708  0.        ]
0.8650088310241699,[ 0.4450619  -0.75514059  0.82769613],[ 0.32354201 -0.48367683  0.03436844],[0.34864821 1.11349971 1.11821939],[-0.14901462  0.73504737  0.        ]
0.8700089454650879,[ 0.44998249 -0.7530023   0.83042086],[ 0.3331534  -0.48992819  0.03703255],[-0.31879647  0.92705997  1.05181307],[-0.15739782  0.73329798  0.        ]
0.8750066757202148,[ 0.45426127 -0.75153704  0.83263672],[ 0.34353452 -0.49585612  0.03941389],[-1.22226963  0.38439307  1.27139953],[-0.16681051  0.73121423  0.        ]
0.8800349235534668,[ 0.45877327 -0.7511291   0.83355791],[ 0.35396241 -0.5014574   0.04166552],[-1.39279071  0.48853345  1.27128928],[-0.1757363   0.72912053  0.        ]
0.885014533996582,[ 0.46245517 -0.75016599  0.83519886],[ 0.36500104 -0.50716356  0.04384224],[-1.28219007 -0.09449932  1.33119321],[-0.18635263  0.72647966  0.        ]
0.8900177478790283,[ 0.46634888 -0.74814344  0.83861884],[ 0.37706463 -0.5127907   0.0474713 ],[-1.96050009  0.46088918  1.39338153],[-0.19935829  0.72301886  0.        ]
0.8950119018554688,[ 0.46971577 -0.74694832  0.84001361],[ 0.3882777  -0.51806303  0.04945153],[-1.34826967  0.71794029  1.38046407],[-0.21097997  0.71971345  0.        ]
0.9000086784362793,[ 0.47435694 -0.74521693  0.84124232],[ 0.39938894 -0.52284424  0.05130619],[-0.7872024   1.09262574  1.52845275],[-0.22352558  0.71591642  0.        ]
0.9050049781799316,[ 0.47845271 -0.74335084  0.84241395],[ 0.41014857 -0.52718669  0.05290185],[-1.44730114  1.37625383  1.34467014],[-0.23451162  0.71239336  0.        ]
0.9100034236907959,[ 0.48285343 -0.74169132  0.84312704],[ 0.4204716  -0.53078828  0.05417503],[-0.79198485  0.70630444  1.35094498],[-0.24445254  0.70904369  0.        ]
0.9150693416595459,[ 0.48733719 -0.74029215  0.84333121],[ 0.4305158  -0.53378578  0.05517496],[-0.91713874  0.44687391  1.11498433],[-0.25373063  0.70577671  0.        ]
0.9200100898742676,[ 0.49232418 -0.73833638  0.84485151],[ 0.44126097 -0.53634997  0.05731103],[-1.01616915  0.54544476  1.06415557],[-0.26305591  0.70235432  0.        ]
0.9250085353851318,[ 0.4968268  -0.73690845  0.84451452],[ 0.45105892 -0.53863905  0.05782046],[-0.85195791  0.5909108   1.10951652],[-0.2721156  0.6988942  0.       ]
0.9300229549407959,[ 0.50112111 -0.73557398  0.84396647],[ 0.46052791 -0.54062114  0.05804291],[-1.03027187  0.61504903  1.05326536],[-0.28070359  0.69548939  0.        ]
0.9350020885467529,[ 0.50565968 -0.73419855  0.84305239],[ 0.47031945 -0.54240038  0.0580914 ],[-0.98939469  0.40933909  1.24918465],[-0.28985719  0.69172452  0.        ]
0.9400451183319092,[ 0.50997434 -0.73351516  0.84124104],[ 0.48010569 -0.54400753  0.05791518],[-1.62319086  0.40157182  1.19286484],[-0.29881917  0.6879005   0.        ]
0.9450087547302246,[ 0.51377157 -0.73271336  0.83957052],[ 0.48998786 -0.54549384  0.05752698],[-1.48477372  0.17993778  1.16261494],[-0.30764355  0.68399959  0.        ]
0.9500181674957275,[ 0.51808931 -0.73163147  0.83771559],[ 0.49988205 -0.54682853  0.05699324],[-1.17681597  0.41480784  1.2033839 ],[-0.31723151  0.67960589  0.        ]
0.9550018310546875,[ 0.5233123  -0.73063994  0.83703461],[ 0.51040733 -0.54795618  0.05746637],[-1.24530226  0.29418319  1.09020146],[-0.32693946  0.67498933  0.        ]
0.9599978923797607,[ 0.52832314 -0.72922814  0.83533122],[ 0.52007141 -0.54905319  0.05642409],[-0.51055125  0.64808414  1.22111262],[-0.33600231  0.67052401  0.        ]
0.9650094509124756,[ 0.53310114 -0.72760456  0.83320683],[ 0.5295627  -0.5498684   0.05482197],[-0.7056825   0.79963931  1.06714441],[-0.34377253  0.66657366  0.        ]
0.9699966907501221,[ 0.53800752 -0.72625861  0.83086814],[ 0.53875333 -0.55037908  0.05264548],[-0.78207419  0.53560274  1.14746538],[-0.35079123  0.66290687  0.        ]
0.9750046730041504,[ 0.54253186 -0.72516042  0.82842803],[ 0.54776343 -0.55065615  0.05017027],[-1.06721657  0.6023379   1.07494239],[-0.35734319  0.65939809  0.        ]
0.9800264835357666,[ 0.54619738 -0.72359898  0.82598256],[ 0.55666113 -0.55069517  0.04712601],[-1.59021807  1.51083645  1.02216404],[-0.36304356  0.6562769   0.        ]
0.9849977493286133,[ 0.55047825 -0.72187078  0.82316275],[ 0.56540051 -0.54994695  0.04339165],[-0.7030034   0.93607279  1.15365735],[-0.36938688  0.65272761  0.        ]
0.9900400638580322,[ 0.55551539 -0.72072534  0.82087408],[ 0.57467594 -0.54848435  0.04012226],[-1.17181289  1.04894953  1.05772047],[-0.37593655  0.64897744  0.        ]
0.9950594902038574,[ 0.55982425 -0.71885151  0.8171262 ],[ 0.58295851 -0.54676797  0.03534826],[-0.86283253  1.23162715  1.17297156],[-0.38229764  0.64525074  0.        ]
1.000037670135498,[ 0.56455944 -0.71708736  0.81299508],[ 0.59121214 -0.54461047  0.03015038],[-0.98846664  0.84288361  1.16953706],[-0.38849743  0.64153702  0.        ]
1.0050456523895264,[ 0.56913609 -0.71606414  0.80855482],[ 0.59927185 -0.54245487  0.0246652 ],[-1.17487216  0.26505163  1.12383803],[-0.3937706   0.63831396  0.        ]
1.010037899017334,[ 0.57354543 -0.71519279  0.8038413 ],[ 0.6071468  -0.54017067  0.01905793],[-1.05572067  0.3466423   1.14303259],[-0.39894982  0.63508979  0.        ]
1.0150361061096191,[ 0.57808446 -0.71364562  0.79877782],[ 0.6148905  -0.5377937   0.01310985],[-0.8778882   0.76398032  1.07202713],[-0.40369018  0.63208721  0.        ]
1.020050048828125,[ 0.58312013 -0.71200774  0.79376393],[ 0.62242122 -0.53527047  0.00680472],[-0.6031165   0.54232227  1.08634506],[-0.40773906  0.62948301  0.        ]
1.0250427722930908,[ 0.58961036 -0.71085755  0.78905025],[ 0.6302843  -0.53230078  0.00098504],[-0.1988676   0.09977761  0.97423328],[-0.41141721  0.62708523  0.        ]
1.0300097465515137,[ 0.59450797 -0.70979531  0.78318233],[ 0.63745427 -0.52979556 -0.00592981],[-0.79737545 -0.4975152   1.08332487],[-0.41402543  0.62536625  0.        ]
1.03501296043396,[ 0.60057295 -0.71013397  0.77468206],[ 0.64483196 -0.52774763 -0.01282945],[-0.88492903 -1.42833669  0.85767864],[-0.41618373  0.62393197  0.        ]
1.0400099754333496,[ 0.60714474 -0.71101007  0.7651396 ],[ 0.65274399 -0.52788643 -0.01896908],[-0.60989974 -2.16086552  0.52781169],[-0.41699418  0.62339061  0.        ]
1.0450010299682617,[ 0.61454157 -0.70994263  0.75772789],[ 0.66124073 -0.53134022 -0.02358878],[ 1.90986503 -0.34389748  0.49521338],[-0.41684783  0.62348848  0.        ]
1.0500071048736572,[ 0.62065175 -0.70944774  0.75078093],[ 0.66908525 -0.53619804 -0.0267282 ],[1.3838734  0.57002272 0.27121729],[-0.41321788  0.62590014  0.        ]
1.0550367832183838,[ 0.62630526 -0.70882896  0.74672341],[ 0.67610336 -0.54310287 -0.02692191],[ 0.200165   -1.22527991  0.09295359],[-0.40770798  0.62950314  0.        ]
1.0600361824035645,[ 0.62969463 -0.70796071  0.7421853 ],[ 0.68228226 -0.54984535 -0.0262764 ],[0.33545668 0.89832304 0.29210287],[-0.40374639  0.63205131  0.        ]
1.0649991035461426,[ 0.63262699 -0.70766732  0.73774496],[ 0.68697178 -0.55715142 -0.02509372],[ 0.91104919 -1.0782097  -0.32470287],[-0.39819979  0.63556032  0.        ]
1.0700063705444336,[ 0.6365725  -0.70808273  0.73368517],[ 0.69003528 -0.56449117 -0.02336302],[ 2.54269843 -0.54384179 -0.10567737],[-0.39222888  0.63926247  0.        ]
1.0750045776367188,[ 0.63877867 -0.70834855  0.73042993],[ 0.69165886 -0.57318447 -0.02143193],[ 1.28984065  0.14376501 -0.7253021 ],[-0.38428322  0.64407018  0.        ]
1.0800158977508545,[ 0.64227301 -0.70993935  0.72536433],[ 0.69167473 -0.58170636 -0.01971921],[ 2.98349457 -0.96827381 -0.62775179],[-0.37624304  0.6487998   0.        ]
1.085038661956787,[ 0.64398826 -0.71109809  0.72249446],[ 0.69118039 -0.59086807 -0.01788428],[ 2.11128947 -0.28198536 -0.83716854],[-0.36831067  0.65333548  0.        ]
1.0900075435638428,[ 0.64448222 -0.71271565  0.72239098],[ 0.69015633 -0.60098478 -0.01374949],[ 1.9045281   0.37135707 -0.43995958],[-0.35996887  0.6579684   0.        ]
1.0950100421905518,[ 0.64609444 -0.71327765  0.72037619],[ 0.69022492 -0.60970902 -0.01237757],[ 2.03839122  1.3454604  -0.12129582],[-0.35463206  0.66086013  0.        ]
1.100005865097046,[ 0.64780893 -0.71528776  0.71819458],[ 0.69064815 -0.61767813 -0.01166794],[ 1.62511514  0.66970912 -0.1549704 ],[-0.34999121  0.66332959  0.        ]
1.104999303817749,[ 0.64995639 -0.71632336  0.7157451 ],[ 0.6903789  -0.6249944  -0.01207143],[ 2.84052246  1.29301602 -0.14544192],[-0.34489917  0.66599141  0.        ]
1.110008955001831,[ 0.65291664 -0.71712782  0.71250322],[ 0.68903553 -0.63170736 -0.01379106],[ 3.2746069   0.95241151 -0.46341085],[-0.33853491  0.66924892  0.        ]
1.115053415298462,[ 0.65597069 -0.71921268  0.70797974],[ 0.68776818 -0.63853609 -0.01604038],[ 2.19708973  0.39497964 -0.7900399 ],[-0.33186498  0.67258132  0.        ]
1.120004415512085,[ 0.65915586 -0.72238569  0.70487497],[ 0.68767417 -0.64651791 -0.01617852],[ 1.89951479  0.59068776 -0.28300863],[-0.32693973  0.6749892   0.        ]
1.1250176429748535,[ 0.6617846  -0.72460823  0.70022494],[ 0.6913315  -0.65425585 -0.01686531],[0.30828583 1.66030491 0.29044574],[-0.32815214  0.6744006   0.        ]
1.1300077438354492,[ 0.6639257  -0.72744169  0.69624109],[ 0.69742935 -0.66236971 -0.01682231],[-0.32711461  1.63884414  0.44296975],[-0.33225751  0.6723875   0.        ]
1.135026454925537,[ 0.66759618 -0.72940268  0.6924999 ],[ 0.70357952 -0.67006885 -0.01702131],[1.79736919 1.60160101 0.60916789],[-0.33767214  0.66968465  0.        ]
1.1400046348571777,[ 0.67311253 -0.73057498  0.68822978],[ 0.70870554 -0.67785957 -0.0177425 ],[2.16309879 2.49191502 0.58660993],[-0.3417002   0.66763835  0.        ]
1.1450035572052002,[ 0.6780145  -0.73140125  0.6845571 ],[ 0.71348091 -0.68622623 -0.01879861],[2.19502779 2.65862035 0.64167765],[-0.34385229  0.66653252  0.        ]
1.150005578994751,[ 0.68263419 -0.7328425   0.68091389],[ 0.7189267  -0.69471329 -0.01960297],[1.46054238 2.45124269 0.64843464],[-0.34606275  0.66538754  0.        ]
1.1550006866455078,[ 0.6866159  -0.73473066  0.67920295],[ 0.72561339 -0.70405363 -0.01836938],[0.21480408 3.00948077 0.56327238],[-0.34933426  0.6636758   0.        ]
1.1600124835968018,[ 0.68963541 -0.73670175  0.67590024],[ 0.73212959 -0.71261798 -0.01892386],[0.61475867 3.26562321 0.71824452],[-0.35265688  0.66191625  0.        ]
1.165008544921875,[ 0.69281215 -0.73894863  0.67241079],[ 0.73809581 -0.72083795 -0.01979882],[0.71539369 2.78821675 0.39480394],[-0.35604081  0.66010222  0.        ]
1.1700141429901123,[ 0.69592178 -0.74122232  0.66871491],[ 0.74319665 -0.72889694 -0.02090041],[1.32428668 2.89621168 0.47644372],[-0.35911129  0.65843685  0.        ]
1.1750128269195557,[ 0.70004767 -0.74308448  0.66559177],[ 0.74800264 -0.73690504 -0.02190353],[1.66606873 2.76992407 0.55340734],[-0.36235847  0.65665542  0.        ]
1.1800165176391602,[ 0.70391382 -0.74494327  0.6627837 ],[ 0.7530576  -0.74522662 -0.02249439],[1.51400718 3.09071738 0.65468646],[-0.36552903  0.65489581  0.        ]
1.1850266456604004,[ 0.70755806 -0.74696376  0.6596648 ],[ 0.75781654 -0.75339549 -0.02318459],[1.3478793  3.05714069 0.58689794],[-0.36815059  0.6534257   0.        ]
1.190014362335205,[ 0.71172936 -0.74938279  0.65863171],[ 0.76219816 -0.76217398 -0.02236325],[1.49720404 2.71520119 0.46339968],[-0.37048867  0.65210286  0.        ]
1.1950163841247559,[ 0.71554176 -0.75156787  0.65646464],[ 0.76647934 -0.77030418 -0.02274613],[1.62237257 2.85379242 0.55579118],[-0.37179228  0.6513605   0.        ]
1.2000787258148193,[ 0.71892991 -0.75339803  0.65489763],[ 0.77068682 -0.77857571 -0.02282457],[1.34621115 3.49216528 0.54917629],[-0.37250025  0.65095588  0.        ]
1.2050096988677979,[ 0.72232055 -0.75513799  0.65339563],[ 0.77485336 -0.78654139 -0.02308858],[1.38470913 3.17525966 0.51920192],[-0.37295728  0.65069414  0.        ]
1.2100112438201904,[ 0.72595278 -0.75702888  0.65204871],[ 0.77904068 -0.7941836  -0.02351804],[1.22507527 3.0732628  0.58582498],[-0.37314658  0.6505856   0.        ]
1.215019702911377,[ 0.72934628 -0.7589551   0.65092944],[ 0.78353556 -0.80167863 -0.0237418 ],[0.98846482 3.23664768 0.58817077],[-0.3733962   0.65044237  0.        ]
1.220033884048462,[ 0.73265996 -0.76064991  0.65023582],[ 0.78830736 -0.80899195 -0.02376064],[0.93628929 3.52155303 0.70224172],[-0.37375857  0.65023421  0.        ]
1.225001573562622,[ 0.73577576 -0.76313919  0.65121467],[ 0.79279422 -0.8167675  -0.02237028],[0.75044997 3.20622195 0.58586391],[-0.37393881  0.65013057  0.        ]
1.2299978733062744,[ 0.73905441 -0.76490742  0.65090547],[ 0.79735058 -0.82334828 -0.02246752],[0.74704537 3.26364862 0.6180633 ],[-0.37407732  0.65005089  0.        ]
1.234999179840088,[ 0.74185209 -0.76687179  0.65077708],[ 0.8018239  -0.82976136 -0.02236912],[0.49729199 3.17347732 0.48691925],[-0.37403909  0.65007289  0.        ]
1.24000883102417,[ 0.74484146 -0.76858527  0.65118643],[ 0.80629498 -0.83581681 -0.02214603],[0.55335398 3.12666347 0.57720395],[-0.37453897  0.64978501  0.        ]
1.245006799697876,[ 0.74777212 -0.77034846  0.65174364],[ 0.81056678 -0.84133512 -0.02199022],[0.45460058 2.87208232 0.51179319],[-0.37507939  0.64947321  0.        ]
1.2500464916229248,[ 0.75063783 -0.77190805  0.65249296],[ 0.8147067  -0.84646421 -0.02179179],[0.55374618 2.94335801 0.56712113],[-0.376003    0.64893894  0.        ]
1.2550113201141357,[ 0.75318237 -0.77414701  0.65461989],[ 0.81789437 -0.85172279 -0.02023913],[0.50502553 2.75975862 0.44613526],[-0.37681022  0.64847055  0.        ]
1.2600603103637695,[ 0.75572286 -0.77595235  0.65582731],[ 0.82111955 -0.85640514 -0.01993427],[0.67513451 2.47333099 0.41053519],[-0.37729398  0.64818921  0.        ]
1.265045404434204,[ 0.75832427 -0.77748529  0.657294  ],[ 0.82398326 -0.86063953 -0.01964722],[0.7269098  2.37559166 0.41581159],[-0.37791997  0.64782443  0.        ]
1.270012617111206,[ 0.7605696  -0.77890548  0.65903605],[ 0.82659771 -0.86456271 -0.01928832],[0.72045905 2.34712873 0.39691536],[-0.37854006  0.6474623   0.        ]
1.2750599384307861,[ 0.7629126  -0.78041241  0.66081574],[ 0.82876259 -0.86818857 -0.01899076],[0.80510563 1.99136659 0.3152203 ],[-0.37895752  0.64721804  0.        ]
1.280034065246582,[ 0.76525899 -0.78179596  0.66269446],[ 0.83060285 -0.87149464 -0.01877032],[0.90229824 1.84260323 0.33787458],[-0.37923253  0.64705694  0.        ]
1.28501296043396,[ 0.76723969 -0.78286255  0.66524616],[ 0.83240214 -0.87436198 -0.0185891 ],[0.65723557 1.74955519 0.31646047],[-0.3797552   0.64675033  0.        ]
1.2900042533874512,[ 0.76907946 -0.7847648   0.66879418],[ 0.83354007 -0.87696412 -0.01724956],[0.48261677 1.55877314 0.26864864],[-0.38070869  0.64618952  0.        ]
1.2950034141540527,[ 0.77095429 -0.78586676  0.67118774],[ 0.83514144 -0.87897118 -0.01711938],[0.72290569 1.33731834 0.28790043],[-0.38158763  0.64567087  0.        ]
1.3000028133392334,[ 0.77299586 -0.78690636  0.67374315],[ 0.83651108 -0.88057629 -0.01708488],[0.72568833 1.05353693 0.23354527],[-0.3824226   0.64517668  0.        ]
1.3049983978271484,[ 0.77492083 -0.78767128  0.67641287],[ 0.83783314 -0.88171709 -0.01699581],[0.60778941 1.03673651 0.25895444],[-0.38341039  0.64459016  0.        ]
1.3100030422210693,[ 0.77680498 -0.78828967  0.6792787 ],[ 0.83927878 -0.88240811 -0.01681242],[0.40720581 0.83445621 0.22864408],[-0.38473785  0.64379872  0.        ]
