timestamps,angvel_base_hist,I_hist,h_com_hist,angmom_wb_hist
0.5300042629,[ 0.55283009 12.39792442 -0.94697885],[2.3845618  2.49244228 0.79939203],1.130012638,[ 1.35748357  0.88999341 -0.3845355 ]
0.5310025215,[ 0.36339881 12.1895895  -1.01010232],[2.35587529 2.44838531 0.81178498],1.131283341,[ 0.84886817  0.94898898 -0.4113868 ]
0.5320022106,[ 0.27239621 12.14783955 -0.94858352],[2.32506837 2.40261384 0.82510178],1.132523741,[ 0.59742951  1.92294251 -0.38693048]
0.5330035686,[ 0.35467897 12.52721024 -0.75617992],[2.29515536 2.35776036 0.8401476 ],1.133736633,[ 0.78167464  4.49153662 -0.29332114]
0.5340018272,[ 0.42794566 12.75905609 -0.72355185],[2.26347755 2.31175841 0.85627828],1.134924677,[ 0.92948701  6.77054404 -0.26914722]
0.5350027084,[ 0.25919194 12.93196392 -0.81884084],[2.23139602 2.26610923 0.87329899],1.136090367,[ 0.49975356  8.88367997 -0.33741461]
0.5360200405,[ 0.18340711 13.06735039 -0.95242113],[2.21159682 2.23320167 0.89686867],1.137236013,[ 0.29492888 10.95318956 -0.41454629]
0.5370066166,[ 0.44232892 12.96020508 -1.80149355],[2.17964184 2.18748665 0.91485521],1.138363726,[ 0.72069698 11.91049753 -0.7737071 ]
0.5380034447,[ 0.18811578 11.27600861 -1.11784798],[2.14986482 2.14662501 0.92923891],1.139475416,[ 0.23532039  8.56841515 -0.49636911]
0.5390019417,[-0.09812299  8.69387436 -0.05821177],[2.11993486 2.10963949 0.93646359],1.140572791,[-0.21711494  2.4125261  -0.04145928]
0.5400059223,[-0.15732931  7.64543867  0.26950475],[2.10317066 2.08657262 0.94720643],1.141657366,[-0.28286158  0.36608763  0.10540989]
0.5410113335,[-0.27154293  7.42493916  0.08628968],[2.06201318 2.04128183 0.94594163],1.14273047,[-0.55039367 -0.11970366 -0.00808401]
0.5420069695,[-0.32888909  7.2063427   0.15906916],[2.03220284 2.00707917 0.9481649 ],1.143793266,[-0.64328572 -0.6018736   0.01313381]
0.5430076122,[-0.38972277  7.01452208  0.17271093],[2.00212361 1.97310915 0.94978208],1.14484676,[-0.75044857 -1.23841534  0.00480657]
0.5440051556,[-0.41571365  7.06633186  0.35657225],[1.97308847 1.94032683 0.95168633],1.145891821,[-0.74420925 -1.47062962  0.08814312]
0.5450093746,[-0.29028458  7.14921188  0.38221736],[1.95609689 1.91760597 0.95863376],1.146929195,[-0.47882193 -1.73284864  0.13079796]
0.5460040569,[-0.12472063  7.46622801  0.20760411],[1.92672119 1.88406586 0.96162055],1.14795952,[-0.18721018 -1.28891399  0.08211557]
0.5470042229,[-0.29333828  7.60626173  0.27040539],[1.89531658 1.8488062  0.96275069],1.148983337,[-0.48491436 -1.27550806  0.07224435]
0.5480012894,[-0.57557521  7.71083355  0.25112148],[1.86513406 1.81545813 0.96441963],1.150001099,[-1.00402285 -1.11871677 -0.01345038]
0.5490026474,[-0.6528111   7.91894579  0.24056579],[1.83332249 1.78114994 0.96574473],1.151013177,[-1.12279807 -0.48937159 -0.04082712]
0.550003767,[-0.89018851  8.02666187  0.66639385],[1.80140402 1.74766509 0.96721693],1.152019861,[-1.40250047  0.13406635  0.1196646 ]
0.5510013103,[-0.94597906  8.09006691  1.11474566],[1.77115792 1.71614133 0.96942369],1.153021358,[-1.33847549  0.89415044  0.34700805]
0.5520017147,[-0.78566088  7.93374395  1.31869882],[1.7398326  1.68413709 0.97117355],1.154017786,[-0.96711491  1.36339007  0.50624778]
0.55300951,[-0.45817233  7.70675135  1.02679297],[1.70912886 1.65263199 0.97284956],1.155009169,[-0.4693132   1.72409506  0.44387265]
0.5540027618,[-0.30400711  7.45366764  0.36958731],[1.68047053 1.62310223 0.97498872],1.155995423,[-0.38970741  2.15233878  0.12471844]
0.5550041199,[-0.19937259  7.42350006 -0.14997746],[1.6505806  1.59284365 0.97642872],1.156976343,[-0.36069716  2.97766854 -0.13660689]
0.5560019016,[ 0.03084496  7.3533597  -0.10339944],[1.6210667  1.56301089 0.97795901],1.157951594,[ 0.02491151  3.67415897 -0.04426674]
0.557002306,[0.09020944 7.27489281 0.14580379],[1.59329645 1.53504539 0.98024263],1.158920695,[0.18886087 4.33489859 0.11468909]
0.5580022335,[ 0.33778766  7.34050512 -0.09160875],[1.56409124 1.50575298 0.98187647],1.159883009,[0.49476736 5.10764385 0.0476357 ]
0.5590014458,[ 0.65326375  7.45089006 -0.74695429],[1.49589337 1.38621685 1.113245  ],1.160837731,[ 0.76887703  5.84521329 -0.24493386]
0.5600032806,[ 0.46066625  7.55538273 -0.8397275 ],[1.46786972 1.35927107 1.11192826],1.161783888,[ 0.44337566  6.46457289 -0.35802993]
0.5610420704,[ 0.1186017   7.52181816 -0.36241785],[1.44106295 1.33430166 1.11082458],1.16272033,[ 0.07442131  6.6647038  -0.17952331]
0.5620043278,[0.05266644 7.8109827  0.23124966],[1.41268871 1.30850286 1.10892045],1.163645736,[0.14231976 7.410325   0.1473562 ]
0.5630025864,[0.17595659 8.17819214 0.48040003],[1.38595127 1.28386316 1.10862432],1.164558626,[0.37672344 8.26098045 0.32550946]
0.5640046597,[0.10649194 8.59764576 0.35023222],[1.37093916 1.26809408 1.11672116],1.16545737,[0.24553342 9.19818426 0.23181326]
0.5650463104,[0.13628778 8.98000717 0.27364021],[1.34331473 1.24275315 1.11604247],1.166340209,[0.26172489 9.92745423 0.19557667]
0.566003561,[0.21942602 9.30560207 0.18389509],[1.31735909 1.21839902 1.11721232],1.167205286,[ 0.34328973 10.50772337  0.16410884]
0.5670161247,[ 0.24720485  9.42579079 -0.17079164],[1.29032329 1.19311473 1.11467391],1.168050673,[ 0.28137841 10.72123461 -0.04079803]
0.5680034161,[ 0.44277923  9.581604   -0.80750052],[1.26607777 1.1703125  1.11532565],1.168874409,[ 0.36307796 11.0031479  -0.3722515 ]
0.5690057278,[-0.02896307  9.48990631 -0.46709859],[1.25090923 1.15523116 1.12213727],1.169674546,[-0.14316643 10.76281888 -0.28925312]
0.5700037479,[-0.37355706  9.26903057  0.35193606],[1.21544174 1.12575005 1.11227988],1.170449186,[-0.35798509 10.45176882  0.11596289]
0.5710020065,[-0.11169889  8.8946085   0.44794962],[1.19300756 1.10665882 1.11080376],1.171196533,[-0.0200461   9.85491046  0.23834009]
0.5720033646,[0.10028047 8.67496777 0.07307316],[1.17884952 1.09290342 1.11551703],1.17191494,[0.1409258  9.50506047 0.0651002 ]
0.5730023384,[-0.2864189   8.38833427 -0.27531644],[1.15693905 1.07494496 1.11271878],1.172602954,[-0.38423593  9.13890206 -0.23120951]
0.5740020275,[-0.61656075  8.07163429 -0.29923134],[1.13435949 1.05755317 1.10868672],1.17325936,[-0.75287344  8.79913598 -0.31604843]
0.575001955,[-0.63265998  7.96741915 -0.51373494],[1.11214199 1.04058056 1.10402491],1.17388322,[-0.80141691  8.77376991 -0.44465525]
0.5759999752,[-0.62171348  8.05054283 -0.45465547],[1.09140485 1.02479791 1.10033035],1.174473913,[-0.76144494  9.09709874 -0.40367433]
0.5770010948,[-0.58686113  8.12308025 -0.26788393],[1.07090269 1.00929043 1.09661109],1.175031156,[-0.67119445  9.38892969 -0.28063151]
0.5780012608,[-0.32021447  8.26030159 -0.33871837],[1.04980947 0.99337155 1.09234977],1.175555025,[-0.39423124  9.81075728 -0.26803967]
0.5790035725,[-0.286302    8.56843281 -0.48057328],[1.02883972 0.97742608 1.08792706],1.176045968,[-0.37758705 10.45123096 -0.34409513]
0.5800015926,[-0.55567869  9.02882671 -0.09597778],[1.00800099 0.96190555 1.08377339],1.176504801,[-0.56663522 11.28576388 -0.16230984]
0.5810067654,[-0.21208817  9.49589825 -0.32132316],[0.98889957 0.94726846 1.0813677 ],1.176932695,[-0.25874811 12.15081163 -0.23306583]
0.5820038319,[-0.24630912  9.99382973 -0.1589637 ],[0.9690674  0.93201309 1.07824607],1.177331159,[-0.25689492 13.03485656 -0.14005515]
0.5830061436,[-0.31765533 10.31405926  0.09444668],[0.94994674 0.91743977 1.07569435],1.177702001,[-2.76207631e-01  1.36624798e+01  1.55223223e-03]
0.5840001106,[-0.11610168 10.52455235 -0.17192958],[0.93273894 0.90393003 1.07437472],1.178047283,[-0.12703907 14.09915254 -0.12283486]
0.5850467682,[-0.16833774 10.44430637 -0.22045428],[0.91556552 0.89059138 1.07216215],1.17836927,[-0.17930048 14.12319568 -0.15741656]
0.5860025883,[-0.33006391 10.31644058 -0.17088206],[0.89941418 0.87831895 1.07027799],1.178670365,[-0.31373332 14.09749769 -0.14994587]
0.5870049,[-0.57038037 10.24195576  0.0306521 ],[0.88495598 0.86746358 1.06926343],1.178953033,[-0.49282286 14.0884809  -0.06319065]
0.5880043507,[-6.24409092e-01  1.01717396e+01  2.86312425e-03],[0.87052655 0.85665581 1.06752893],1.179219732,[-0.53671467 14.06252032 -0.08362615]
0.5890080929,[-0.65923468 10.12195969  0.2124385 ],[0.85692925 0.84651982 1.06605451],1.179472826,[-0.53030201 14.01684496  0.04051802]
0.5900046825,[-0.54649139 10.11714363  0.2847996 ],[0.84952403 0.84022774 1.07116899],1.179714504,[-0.42118808 13.9540297   0.10230654]
0.5910015106,[-0.46293588 10.20422935  0.32816491],[0.83689567 0.83052109 1.06918066],1.179946699,[-0.33944194 13.98162901  0.14139803]
0.5920026302,[-0.26084457 10.35678196  0.11614358],[0.83033904 0.82461873 1.07410322],1.18017101,[-0.19477194 14.07670868  0.04466523]
0.5930025578,[-0.09605881 10.46454144 -0.09240805],[0.78392332 0.77746842 1.12789572],1.180388626,[-0.0805641  14.072032   -0.05764642]
0.5940020084,[-0.08545576 10.76202202 -0.10430595],[0.77387839 0.76970912 1.12532537],1.180600264,[-0.07230018 14.25038499 -0.06320999]
0.5950078964,[-0.22488271 11.20827293  0.01637431],[0.76697627 0.76461694 1.12732008],1.180806112,[-1.70613281e-01  1.46973767e+01 -8.36587510e-03]
0.5960114002,[-0.30113292 11.49490547  0.03635941],[0.75231583 0.75230738 1.11667139],1.181005786,[-2.24828322e-01  1.48159094e+01 -2.80995614e-03]
0.5970022678,[-0.25630025 11.73037624 -0.13634569],[0.74620653 0.74776053 1.11921512],1.181198301,[-0.20690232 14.90829921 -0.09688713]
0.598004818,[-0.26263616 12.12468052 -0.26749042],[0.73617934 0.73956156 1.11517499],1.181382057,[-0.22236026 15.19458641 -0.1727343 ]
0.5990073681,[-0.3779353  12.4287672  -0.26588306],[0.72652026 0.73166416 1.11133711],1.181554842,[-0.30722806 15.41817428 -0.18199788]
0.6000027657,[-0.45593275 12.51694107 -0.2249351 ],[0.71776388 0.72450903 1.10842516],1.181713852,[-0.35867682 15.45420052 -0.16475143]
0.601006031,[-0.4961716  12.58068275 -0.1812706 ],[0.70916668 0.71731366 1.10504813],1.181855726,[-0.38026679 15.51949057 -0.14165397]
0.6020050049,[-0.5525287  12.53485966 -0.10762496],[0.70157503 0.7109767  1.10279161],1.181976598,[-0.4113596  15.52407993 -0.10200383]
0.6030066013,[-0.61604015 12.51354027 -0.02858445],[0.69443075 0.70501665 1.1008044 ],1.182072173,[-0.44702762 15.62071149 -0.05974748]
0.6040034294,[-0.65325069 12.54119778 -0.01299938],[0.68787453 0.69948761 1.09926625],1.182137803,[-0.46904631 15.82344295 -0.05248854]
0.6050026417,[-0.70872789 12.61717892  0.01831013],[0.68215311 0.69477145 1.09880579],1.18216859,[-0.50378447 16.09231036 -0.03923473]
0.6060037613,[-7.70950814e-01  1.27836008e+01 -1.06356994e-02],[0.67681273 0.69044785 1.09875919],1.182159491,[-0.54773502 16.46056752 -0.05965267]
0.6070024967,[-0.83417853 12.98500729 -0.04598618],[0.67168839 0.68627468 1.09872293],1.182105436,[-0.59286696 16.7883726  -0.08535825]
0.608001709,[-0.86790077 13.15741444 -0.0635454 ],[0.66704091 0.68262603 1.09930149],1.182001451,[-0.61503055 17.04419996 -0.0959693 ]
0.6090028286,[-0.88874472 13.24321365 -0.0284983 ],[0.66255053 0.67909496 1.09981069],1.181842781,[-0.62371847 17.11231089 -0.07436147]
0.6100008488,[-0.89492875 13.34719181  0.02067979],[0.65808874 0.67547559 1.09994223],1.181625016,[-0.6210935  17.1450063  -0.04411555]
0.6110038757,[-0.87942099 13.50064182  0.06433338],[0.65384993 0.67206797 1.10020666],1.181344212,[-6.04178636e-01  1.71703818e+01 -1.62354551e-02]
0.6120073795,[-0.84570403 13.63600254  0.10233769],[0.6496284  0.66855448 1.10006128],1.180997004,[-5.75255568e-01  1.71357631e+01  8.99877232e-03]
0.6130025387,[-0.81138671 13.7422781   0.12655943],[0.64570607 0.66541955 1.10023638],1.180580709,[-0.54744094 17.07563385  0.0267211 ]
0.6140024662,[-0.78795849 13.84317493  0.13321071],[0.64182866 0.66225891 1.10009285],1.180093419,[-0.52860298 17.01658102  0.03328687]
0.6150009632,[-0.75201278 13.92576027  0.13167685],[0.6391555  0.6613693  1.10297188],1.179534074,[-0.50421812 17.00986222  0.03447424]
0.6160018444,[-0.7125604  13.96966934  0.17284006],[0.63567802 0.65885367 1.10312542],1.178902521,[-0.47246867 16.98733379  0.06279645]
0.6170041561,[-0.67691182 13.92310619  0.2118425 ],[0.63232455 0.65661911 1.10329171],1.178199551,[-0.44383527 16.95604537  0.08989693]
0.61800313,[-0.63800103 13.91734982  0.19272937],[0.62948331 0.65527987 1.10439399],1.177426916,[-0.41805146 17.00273117  0.08193199]
0.6190061569,[-0.6045044  13.87548923  0.12049615],[0.62688142 0.65455281 1.10593575],1.176587324,[-0.40028505 17.05519346  0.04139979]
0.620038271,[-0.60378323 13.83309841  0.06333229],[0.62455968 0.65458844 1.10809469],1.175684409,[-4.04062469e-01  1.71293398e+01  7.76244041e-03]
0.6210055351,[-0.65232635 13.79191685  0.05195946],[0.6220982  0.65467542 1.10979115],1.174722686,[-4.37646295e-01  1.72267216e+01 -1.28102526e-03]
0.6220037937,[-0.69733642 13.76237392  0.02016613],[0.62004774 0.65588364 1.11262899],1.173707476,[-0.47127815 17.36787464 -0.02315051]
0.6230018139,[-0.72203687 13.76319695  0.02111437],[0.61804211 0.65752916 1.11557737],1.172644818,[-0.48916382 17.50971496 -0.02442662]
0.6240026951,[-0.72792959 13.82583427  0.09123934],[0.61602506 0.65950216 1.11851747],1.171541364,[-4.90014102e-01  1.76410101e+01  1.42280179e-02]
0.6250197887,[-0.66907794 13.93499374  0.13251299],[0.61387999 0.66159313 1.12118895],1.170404247,[-0.44832551 17.78711222  0.04153878]
0.6260032654,[-0.61709061 14.0166111   0.18526818],[0.59593442 0.67662582 1.1262549 ],1.169240954,[-0.41033825 17.83245609  0.07472266]
0.6270034313,[-0.57505554 14.05052567  0.19792342],[0.59388011 0.67946096 1.12649112],1.168059178,[-0.38180481 17.74351957  0.08289554]
0.6280038357,[-0.56836208 14.12866116  0.19756877],[0.5918091  0.68211783 1.12618632],1.166866662,[-0.3771657  17.59895488  0.08360759]
0.6290090084,[-0.6070457  14.25329304  0.21557543],[0.58970774 0.68476093 1.12546814],1.165671052,[-0.402478   17.46679351  0.09173108]
0.6300008297,[-0.65107745 14.32240868  0.22124247],[0.58758438 0.68729949 1.12426325],1.164479741,[-0.43214959 17.26317854  0.0919378 ]
0.6309998035,[-0.6863489  14.25810623  0.21852824],[0.58553003 0.69007713 1.12304344],1.163299721,[-0.45633149 16.95652375  0.08821707]
0.6320011616,[-0.71602481 14.10838318  0.23249005],[0.58352944 0.69316622 1.12186469],1.162137445,[-0.47521381 16.61473533  0.09611331]
0.6329989433,[-0.7443879  13.9752636   0.29643669],[0.58159456 0.69670821 1.12089408],1.160998699,[-0.49048648 16.41977771  0.13126582]
0.6340355873,[-0.9098384  13.77775383  0.38790557],[0.57971239 0.70100597 1.12043218],1.159888488,[-0.59810821 16.24174455  0.17192068]
0.6349992752,[-0.77578698 13.40162849  0.15047012],[0.57797128 0.70599038 1.12064441],1.158810945,[-0.52496834 15.97698591  0.03971241]
0.6360046864,[-0.66999505 13.23100662  0.03345506],[0.57628427 0.71178068 1.1214816 ],1.15776925,[-0.46295837 16.01514863 -0.02377551]
0.637001276,[-0.61082855 13.07473278 -0.0581812 ],[0.57465157 0.7184811  1.12307682],1.15676558,[-0.43120312 16.14029156 -0.07475072]
0.6380000114,[-0.67359888 13.02324772  0.02241618],[0.57303881 0.72604693 1.12531597],1.155801076,[-0.47193183 16.42823146 -0.03457904]
0.6390013695,[-0.63378123 13.01313686  0.04681177],[0.5713781  0.7341342  1.12761492],1.154875836,[-0.4454188  16.75316009 -0.01854197]
0.6400005817,[-0.61855243 13.04940796  0.12648861],[0.56990298 0.74071326 1.12861122],1.153988927,[-0.43069884 17.03896384  0.02916169]
0.6410086155,[-0.67474974 13.09274769  0.32885461],[0.56831488 0.74978748 1.13151353],1.153138429,[-0.45810582 17.36487889  0.14216786]
0.642002821,[-0.73758725 13.1391468   0.53594167],[0.56676256 0.75849372 1.13375905],1.152321489,[-0.48950562 17.60474416  0.25775058]
0.6429994106,[-0.69472339 13.16715813  0.54904596],[0.56526053 0.76706837 1.13564391],1.151534403,[-0.46101224 17.77589194  0.26648286]
0.6440007687,[-0.55799053 13.12503242  0.37406781],[0.56381304 0.77476991 1.1365416 ],1.150772716,[-0.3793159  17.76051663  0.17240464]
0.6450400352,[-0.50197854 13.13230419  0.29463246],[0.56253771 0.78220674 1.13711177],1.150031332,[-0.34710163 17.78566661  0.12950288]
0.6459980011,[-0.44488517 13.16983986  0.09823752],[0.56116895 0.78983009 1.13759782],1.149304643,[-3.23512946e-01  1.77740521e+01  1.76692450e-02]
0.6470017433,[-0.60344811 13.22960758  0.28344223],[0.55998071 0.79704004 1.13753979],1.14858666,[-0.42502098 17.74125667  0.11270527]
0.6480007172,[-0.7261895  13.27638912  0.4785256 ],[0.55885915 0.80421151 1.13713387],1.147871162,[-0.49976912 17.66941096  0.21746816]
0.6490497589,[-0.68704308 13.27569962  0.49500837],[0.55787678 0.81070063 1.13589983],1.147151833,[-0.47145367 17.50891002  0.22845696]
0.6499998569,[-0.64751079 13.23853683  0.55355819],[0.55688505 0.81764052 1.13458946],1.146422412,[-0.43906211 17.40745842  0.26474977]
0.651042223,[-0.58577213 13.21687317  0.57571016],[0.55607241 0.82480995 1.13401008],1.145676825,[-0.3926882  17.35093638  0.28415898]
0.65204072,[-0.54716622 13.25836658  0.56786001],[0.55530888 0.83257667 1.13350933],1.144909327,[-0.36623541 17.4124872   0.28246176]
0.6530435085,[-0.54151161 13.30417728  0.56059821],[0.55464261 0.84079742 1.13330347],1.144114614,[-0.36429039 17.51692126  0.27784951]
0.6540358067,[-0.52776382 13.34928513  0.52456608],[0.55407494 0.84959203 1.13312189],1.143287941,[-0.35889036 17.66441458  0.25718124]
0.6550433636,[-0.51041418 13.3681097   0.50766059],[0.5536646  0.85847255 1.13368978],1.142425208,[-0.34932559 17.81047659  0.24775687]
0.656001091,[-0.49314521 13.35511589  0.52710694],[0.55336733 0.8680829  1.13409615],1.141523043,[-0.33656105 17.91908167  0.25971004]
0.6570031643,[-0.501332   13.34750557  0.54837089],[0.55324459 0.87739472 1.13445134],1.140578856,[-0.3426329  17.97927442  0.2710547 ]
0.6580216885,[-0.52520839 13.37787914  0.53724086],[0.55327739 0.88689644 1.13479428],1.13959088,[-0.36371533 18.05142393  0.26225253]
0.6590511799,[-0.54061403 13.44214249  0.50931963],[0.5534835  0.89617094 1.13487266],1.138558189,[-0.38015482 18.11644389  0.24388578]
0.6600019932,[-0.54436309 13.52713776  0.50382581],[0.55386247 0.90493538 1.13412496],1.137480699,[-0.38545694 18.13955475  0.23963385]
0.6610562801,[-0.51972346 13.57485867  0.50822623],[0.55438153 0.9132211  1.13320553],1.136359146,[-0.3673835  18.04952755  0.2446053 ]
0.6620533466,[-0.47366078 13.65950584  0.52943488],[0.55506966 0.92112108 1.13129193],1.13519505,[-0.33067025 17.96401939  0.26099736]
0.6630017757,[-0.4433663  13.74297237  0.58291134],[0.56286122 0.95730645 1.0934976 ],1.133990658,[-0.30212252 17.84569198  0.29749204]
0.6640036106,[-0.41777788 13.80367184  0.64883227],[0.56477695 0.96480673 1.08946038],1.132748879,[-0.2759191  17.73223434  0.34035069]
0.6650075912,[-0.37542971 13.84999084  0.68875349],[0.56671859 0.97178107 1.08550399],1.131473196,[-0.23909337 17.64691285  0.36811619]
0.666002512,[-0.34137117 13.89348698  0.70352421],[0.56881195 0.97800836 1.07947033],1.130167579,[-0.21027145 17.62371852  0.38242044]
0.6670050621,[-0.30402493 13.93004513  0.6765863 ],[0.57112403 0.98498015 1.07461511],1.128836379,[-0.18345052 17.61770283  0.37096682]
0.6680049896,[-0.3026207  13.96596813  0.64431818],[0.57351363 0.99176952 1.07001253],1.127484228,[-0.18600224 17.66931147  0.35183223]
0.669002533,[-0.32531315 14.01810837  0.60920563],[0.57623869 0.99898956 1.06499975],1.126115927,[-0.20821266 17.77943892  0.32856589]
0.6700022221,[-0.36634734 14.06657887  0.59422461],[0.57890772 1.00519742 1.05872311],1.124736339,[-0.24343553 17.86080789  0.31383565]
0.6710047722,[-0.41780247 14.10865593  0.60153661],[0.58241786 1.01413558 1.05499138],1.123350283,[-0.28551436 18.01277315  0.31208489]
0.6720032692,[-0.44978375 14.15566921  0.61449769],[0.58588083 1.02197827 1.04978056],1.121962436,[-0.31067825 18.12549503  0.31754994]
0.6730012894,[-0.45286793 14.23142719  0.63281906],[0.58951966 1.02976764 1.04426585],1.120577235,[-0.31170832 18.22224822  0.33010604]
0.6740033627,[-0.40516166 14.35110569  0.66128665],[0.5929163  1.03613506 1.03704914],1.119198796,[-0.27006103 18.32126435  0.35331648]
0.6750028133,[-0.34131421 14.48690701  0.70701589],[0.59686607 1.04381911 1.03080164],1.117830842,[-0.21405958 18.41919108  0.38691394]
0.676002264,[-0.29401372 14.60033989  0.74794138],[0.60098842 1.05152617 1.02421517],1.116476635,[-0.17139935 18.4260887   0.41685261]
