timestamps,pos_com_hist,pos_clear_hist,angmom_wb_hist
189.6169775,[-4.74618338  0.89435414  0.52489868],[-4.74442701  1.05856352  0.00789345],[-0.00529624  0.07641392  0.02293935]
189.7029715,[-4.75072177  0.72303801  0.52537257],[-4.75025461  0.88777959  0.00875933],[-0.0043849   0.17220723  0.03738447]
189.7889709,[-4.75422508  0.55202723  0.5272005 ],[-4.7552954   0.71748382  0.01103021],[0.02522657 0.13088248 0.09689548]
189.874974,[-4.75625767  0.38355571  0.5285365 ],[-4.75869402  0.54920127  0.01240916],[0.05104356 0.0826894  0.09782676]
189.9609704,[-4.75756482  0.21830941  0.52786097],[-4.76022843  0.3841384   0.01272098],[ 0.05977666 -0.02989475  0.08774669]
190.0469782,[-4.75926551  0.05770549  0.52657715],[-4.75920234  0.22183627  0.01436234],[-0.27700745  0.03505481 -0.59629829]
190.1329708,[-4.76107334 -0.09689109  0.52509828],[-4.76299822  0.06091664  0.01399482],[-0.26930424  0.13034051 -0.06867646]
190.2189732,[-4.75721384 -0.24482934  0.5266861 ],[-4.77380289 -0.08950886  0.01627549],[-0.13159813  0.06468075  0.32358832]
190.3049726,[-4.74678019 -0.38659279  0.52740736],[-4.77855554 -0.23524682  0.01798871],[-0.15676131  0.06893266  0.25012097]
190.3909707,[-4.72859357 -0.52245639  0.5276591 ],[-4.77693966 -0.37757788  0.01864531],[-0.11751043  0.01312903  0.38442135]
190.4769702,[-4.70092151 -0.65321388  0.52808021],[-4.76813815 -0.51584222  0.01941042],[-0.06931907  0.01285916  0.50802076]
190.5629718,[-4.66309572 -0.78031405  0.52896595],[-4.7496097  -0.65289682  0.02029941],[-0.04338519 -0.06042851  0.57635836]
190.6489694,[-4.61412987 -0.9041528   0.5297911 ],[-4.71950556 -0.78877088  0.02125002],[-0.02152128 -0.07196469  0.64237335]
190.7349722,[-4.55202389 -1.02377149  0.53061565],[-4.67582801 -0.92327633  0.02221857],[ 0.01671656 -0.10872909  0.70234329]
190.8209784,[-4.47748492 -1.13865831  0.53261822],[-4.61795679 -1.0541738   0.02417482],[ 0.03264533 -0.0890615   0.72277687]
190.9069705,[-4.38973345 -1.24681284  0.53423613],[-4.54439539 -1.18049506  0.02528299],[ 0.05947889 -0.20017923  0.74768183]
190.9929693,[-4.29015593 -1.34777847  0.5338366 ],[-4.45670482 -1.29959879  0.02573138],[ 0.07695172 -0.15738165  0.75021551]
191.0789721,[-4.17903187 -1.43925628  0.53378096],[-4.35391343 -1.41050456  0.02563655],[ 0.09385557 -0.12884857  0.72220214]
191.1649718,[-4.05673396 -1.51982332  0.53378871],[-4.23746213 -1.51134298  0.02498721],[ 0.0808712  -0.22366942  0.68213318]
191.250973,[-3.92524611 -1.58904386  0.53336706],[-4.10904423 -1.60085251  0.02418984],[ 0.07723555 -0.20788185  0.66748214]
191.336973,[-3.78564518 -1.64474791  0.53347344],[-3.97090604 -1.67730157  0.02427246],[ 0.07260225 -0.22828956  0.67498997]
191.4229736,[-3.6388388  -1.68734511  0.53397822],[-3.8221026  -1.74075979  0.02371989],[ 0.08614223 -0.20239999  0.69771377]
191.5091345,[-3.48276802 -1.71636985  0.53415961],[-3.66198626 -1.78922313  0.02330117],[ 0.13380412 -0.2391544   0.74649004]
191.5949697,[-3.31808521 -1.73105841  0.53545861],[-3.49179516 -1.82046566  0.02358186],[ 0.17151688 -0.2541135   0.76249306]
191.6809711,[-3.14787205 -1.73080181  0.5370232 ],[-3.31412972 -1.83264126  0.02390063],[ 0.25288543 -0.20050515  0.76647179]
191.7669802,[-2.97767563 -1.71624712  0.53898733],[-3.13815701 -1.82514241  0.025658  ],[ 0.2978749  -0.08896839  0.74778757]
191.8529696,[-2.81433525 -1.69056218  0.53568166],[-2.96955363 -1.80006547  0.02689093],[0.27944823 0.12476054 0.56882441]
191.9389689,[-2.66015631 -1.65660928  0.52704289],[-2.81310606 -1.76475112  0.02717166],[ 0.10356301 -0.2187168   0.22838065]
192.0249825,[-2.5236318  -1.6167675   0.52245834],[-2.6739896  -1.725925    0.02503301],[0.05309431 0.00644026 0.30720285]
192.1109741,[-2.40802518 -1.57316611  0.52584307],[-2.55485549 -1.68685294  0.02627548],[ 0.11013175 -0.34213034  0.44973173]
192.1969714,[-2.31016918 -1.52669205  0.52968312],[-2.45031123 -1.64631975  0.02641682],[ 0.14087633 -0.07962663  0.55208862]
192.2829728,[-2.22935078 -1.47892051  0.53053705],[-2.36264089 -1.60386648  0.02528898],[ 0.15581237 -0.01573409  0.53491365]
192.3690004,[-2.16264282 -1.43068593  0.53257549],[-2.28809314 -1.56023055  0.02428758],[0.11923533 0.0120487  0.4993199 ]
192.4549949,[-2.10734549 -1.38227269  0.53437957],[-2.22562981 -1.51694859  0.02354339],[0.10726536 0.0143189  0.47812685]
192.5409982,[-2.06046258 -1.33310203  0.53444146],[-2.17145176 -1.47351842  0.0220917 ],[0.11079649 0.00140486 0.50265656]
192.6269765,[-2.02038295 -1.28323797  0.53489204],[-2.12360133 -1.42929317  0.02112431],[ 0.11960893 -0.01408444  0.51575028]
192.7129731,[-1.98637741 -1.23231492  0.53488111],[-2.0814235  -1.38414629  0.02025897],[0.09456578 0.00211604 0.50220227]
192.7989693,[-1.95777506 -1.18095865  0.53445731],[-2.04399032 -1.33840743  0.01972604],[0.08435938 0.01756408 0.46526741]
192.8849721,[-1.93350904 -1.12917428  0.53393231],[-2.01041275 -1.29121313  0.01896921],[0.0787951  0.01830384 0.44989419]
192.9709733,[-1.91366235 -1.07641899  0.53383324],[-1.98127001 -1.2430995   0.01872457],[0.07510686 0.01525917 0.46179136]
193.0569694,[-1.89719714 -1.0221622   0.53409357],[-1.95492088 -1.19270244  0.01849925],[0.06624875 0.02368297 0.46643724]
193.1429703,[-1.8834031  -0.96481197  0.53345629],[-1.93055863 -1.13777594  0.01764357],[ 0.09854055 -0.02785744  0.49722207]
193.2289762,[-1.8713124  -0.90343074  0.53260354],[-1.90840614 -1.0770456   0.01646171],[0.09165138 0.01434952 0.42792264]
193.3149719,[-1.86093904 -0.8367772   0.53180141],[-1.88952168 -1.01027527  0.01516044],[ 0.07188713 -0.0116642   0.34018253]
193.4009693,[-1.85169267 -0.76483648  0.53029061],[-1.87337817 -0.93745393  0.01322068],[0.07134307 0.01003121 0.30388629]
193.4869747,[-1.84375955 -0.68802339  0.52935581],[-1.85990939 -0.86025498  0.01207826],[0.07179581 0.00302519 0.25514421]
193.5729673,[-1.83709017 -0.60760845  0.52824049],[-1.84894355 -0.77923961  0.01091557],[0.05001132 0.1022499  0.18498922]
193.6589708,[-1.83166986 -0.52491984  0.52781679],[-1.84050068 -0.69607997  0.01027842],[0.03342721 0.02666455 0.13387322]
193.744972,[-1.82715032 -0.44101325  0.52654861],[-1.83396184 -0.61118732  0.00865221],[0.01855244 0.09091067 0.08332513]
193.8309741,[-1.8233836  -0.3560177   0.52579307],[-1.82878465 -0.52586513  0.00778061],[0.01986845 0.05572139 0.07613859]
193.9169724,[-1.82061189 -0.26999521  0.52452338],[-1.82431972 -0.43897545  0.00621704],[0.02514396 0.08109212 0.08597455]
194.0029714,[-1.81853645 -0.18294731  0.5242631 ],[-1.82107856 -0.35129726  0.00581696],[0.01817921 0.03337992 0.07898005]
194.0889699,[-1.81722342 -0.09475765  0.52337509],[-1.81876141 -0.26353767  0.00526226],[ 0.02354906 -0.02086255  0.0655435 ]
194.1749723,[-1.81641065 -0.00520976  0.52228632],[-1.81701795 -0.17317946  0.00402503],[0.020752   0.08547162 0.05749598]
194.2609739,[-1.81619038  0.08579727  0.52177326],[-1.81631026 -0.08159401  0.00337656],[0.01302546 0.06969458 0.02240458]
194.3469732,[-1.81605331  0.17820614  0.52101658],[-1.81606773  0.01147092  0.00239805],[ 0.00499956  0.07533821 -0.00335808]
194.4329693,[-1.81597447  0.27237162  0.52079742],[-1.81606569  0.10586867  0.00215315],[0.00964305 0.03501056 0.00961822]
194.5189793,[-1.8159066   0.36955496  0.52048343],[-1.81617592  0.20258653  0.0021381 ],[0.00449363 0.06814948 0.00947745]
194.6049848,[-1.8156823   0.47086921  0.51905136],[-1.81620024e+00  3.04823070e-01  6.80883951e-04],[ 0.00400104  0.08661947 -0.00148039]
194.6910129,[-1.81519621  0.57692542  0.51856619],[-1.81620856e+00  4.11362728e-01  5.42575630e-05],[-0.00032195  0.06545316 -0.0179083 ]
194.7769718,[-1.81482327  0.68798784  0.51736865],[-1.81632096e+00  5.22765684e-01 -8.94675525e-04],[-0.00703763  0.10521556 -0.02814663]
194.8629701,[-1.81434608  0.80404621  0.54532263],[-1.8162473   0.6412142  -0.00549567],[ 0.08380969  0.39120584 -0.01920993]
194.9489751,[-1.81389747  0.9452446   0.65595038],[-1.81546453  0.80104922 -0.01053149],[0.09048679 3.57736159 0.06752767]
195.0349674,[-1.81383255  1.23381823  0.8491299 ],[-1.81617071  1.0209559  -0.01185658],[ 0.70776617  8.9009141  -0.3944431 ]
195.1209714,[-1.81038867  1.37664764  0.99805138],[-1.8165905   1.40767571  0.10675787],[-0.05941117 -1.00812242  0.03518273]
195.2070322,[-1.81101322  1.42000828  1.18118716],[-1.81452235  1.71180469  0.46404491],[ 0.30621718 -4.21965048 -0.17951341]
195.2929981,[-1.80894113  1.62338133  1.33536624],[-1.80979059  1.77157143  0.68332653],[ 0.10707301 -0.47945354 -0.08114885]
195.3789711,[-1.80735656  1.84842712  1.47250824],[-1.80721353  1.8201703   0.86879523],[-0.05044626  0.75266121 -0.00278244]
195.4649765,[-1.80457282  2.06729732  1.50884154],[-1.80288803  1.97769419  0.94445415],[-0.01369421  4.63593613 -0.05793422]
195.5509727,[-1.80132616  2.24217155  1.54412637],[-1.8008569   2.12175209  0.97801652],[-0.25995848  1.48520109 -0.20279892]
195.6369686,[-1.79915963  2.41429931  1.54594801],[-1.79715737  2.26036768  0.97961023],[0.13012923 0.81202484 0.55654045]
195.7229633,[-1.80184245  2.58233404  1.54199257],[-1.79329822  2.42156958  0.98166659],[0.29086854 0.11458126 0.44138047]
195.8089864,[-1.80380623  2.7539308   1.5348127 ],[-1.79878169  2.59226269  0.98361135],[0.11715976 0.16116564 0.01206613]
195.8949714,[-1.80380224  2.92494853  1.52793837],[-1.80561023  2.76418902  0.98614532],[ 0.02439834 -0.06900966 -0.0870392 ]
195.9809701,[-1.80183098  3.09279536  1.52509415],[-1.8099878   2.93293554  0.98893097],[ 0.01645873  0.09712888 -0.12949973]
196.0669751,[-1.79701912  3.25832731  1.525936  ],[-1.8109765   3.09928488  0.99209666],[-0.05845158  0.24465893 -0.2326896 ]
196.1529677,[-1.78888154  3.41573762  1.52484463],[-1.80858532  3.25514836  0.99291721],[-0.22921878 -0.01032217 -0.44271332]
196.2389643,[-1.77833971  3.56950002  1.52779964],[-1.79900459  3.40577332  0.99584535],[-0.18940463  0.09957177 -0.12591439]
196.3249691,[-1.76924142  3.71460408  1.52821348],[-1.78421296  3.54891444  0.99597621],[0.02014941 0.1120668  0.23537657]
196.4109864,[-1.76196842  3.85081833  1.52936187],[-1.77200767  3.68674645  0.9968433 ],[0.02776626 0.00314302 0.1205507 ]
196.4969757,[-1.75561652  3.97531876  1.5329454 ],[-1.76315258  3.81986358  0.99577812],[ 0.05610147 -0.7172043   0.13641302]
196.582973,[-1.74944124  4.1049019   1.53833256],[-1.7560356   3.96258533  0.99318149],[ 0.08521023 -0.13250248  0.02058829]
196.6689756,[-1.74307947  4.23934627  1.53893724],[-1.75069341  4.10648863  0.99299908],[0.0948994  0.92873738 0.01281764]
196.7549579,[-1.73537054  4.3885613   1.53534087],[-1.7458061   4.26371944  0.99134919],[ 0.06978919 -0.67967662  0.02888121]
196.8409979,[-1.72577212  4.55509379  1.52836977],[-1.73947477  4.42855446  0.99306587],[ 0.0487672   0.02024668 -0.00281241]
196.9269953,[-1.71214903  4.74350635  1.56201702],[-1.73304198  4.61530503  0.96118788],[0.22841831 2.4026823  0.03990123]
197.0130086,[-1.69806296  4.93958466  1.49210931],[-1.73052259  4.91138498  0.69962475],[ 0.09842281  0.82834394 -0.09222308]
197.0989718,[-1.68195067  5.21547101  1.34288445],[-1.728133    5.23812977  0.32177256],[ -0.06372165 -27.09590816   0.05512395]
197.1849699,[-1.68437955  5.23305066  0.99507954],[-1.72415572  5.36906277  0.02562257],[-0.08552807 -9.27007572  0.01003875]
197.2709708,[-1.6736751   5.40632529  0.75289728],[-1.72993494  5.38541132 -0.04919743],[ 0.1169582   7.54279997 -0.14603143]
197.3569691,[-1.65226812  5.60649127  0.59991928],[-1.72682736  5.41794783 -0.05872009],[ 0.53295534  0.10477972 -0.31670639]
197.4429922,[-1.61464393  5.74646209  0.51121105],[-1.70559444  5.57546967 -0.06791342],[-0.44683643 -1.29470346 -1.04362867]
197.5290115,[-1.55844721  5.90199178  0.46424978],[-1.65571659  5.75429609 -0.06543206],[-0.90503415 -1.79057604 -1.61788039]
197.6149759,[-1.49556141  6.05126009  0.45772484],[-1.58525859  5.90499644 -0.05666897],[-0.6619301  -0.67481039 -0.35270119]
197.7009678,[-1.44085436  6.19411293  0.46475175],[-1.50858718  6.02635822 -0.04933137],[-0.25541775  0.19064916  0.52240971]
197.7869737,[-1.39407508  6.33560917  0.48157362],[-1.43813605  6.15200121 -0.03240611],[-0.11725185 -0.063897    0.5740642 ]
197.872957,[-1.35654697  6.47282353  0.48781844],[-1.37968095  6.28186144 -0.02400323],[-0.07988787  0.00337804  0.49876656]
197.9589956,[-1.32957172  6.60822815  0.50059808],[-1.333112    6.41225555 -0.01028475],[-0.08636998 -0.04379832  0.51132302]
198.0469973,[-1.31391474  6.74316801  0.51097046],[-1.29759069e+00  6.54495212e+00  5.62056898e-04],[-0.05477209 -0.05666085  0.53270904]
198.1329653,[-1.31033959  6.87712648  0.52042836],[-1.27331705  6.67824258  0.01105189],[-0.03231128 -0.10420862  0.5965638 ]
198.2190039,[-1.32146615  7.00824001  0.52680533],[-1.26257664  6.81061834  0.01873312],[ 0.00141281 -0.11346761  0.6822428 ]
198.3049996,[-1.34637062  7.14065371  0.53429097],[-1.26474344  6.94858307  0.02729551],[ 0.0325213  -0.16641781  0.73732911]
198.3909962,[-1.38548351  7.26908869  0.53626237],[-1.28351205  7.0856023   0.03006392],[ 0.06983649 -0.15896657  0.77802955]
198.4770081,[-1.4372902   7.39818665  0.54197881],[-1.31781002  7.22613938  0.03639675],[ 0.08593889 -0.1474534   0.76796911]
198.5629954,[-1.50420835  7.52038306  0.5404771 ],[-1.36957365  7.36343708  0.03461357],[ 0.08605285 -0.16669641  0.71659426]
198.6489577,[-1.58400387  7.63633844  0.53830681],[-1.43673017  7.49478552  0.03183854],[ 0.07627632 -0.14070895  0.67182814]
198.7350006,[-1.67467621  7.7489902   0.53969096],[-1.51745848  7.62214184  0.03300435],[ 0.06383435 -0.15050437  0.65809709]
198.8209648,[-1.77643645  7.85055928  0.53482459],[-1.61130453  7.74078871  0.0273965 ],[ 0.06336128 -0.18398507  0.65381179]
198.9069943,[-1.8899222   7.94298819  0.53384406],[-1.71759442  7.85061722  0.02629483],[ 0.0590565  -0.19612941  0.63836427]
198.9929931,[-2.01201243  8.02476454  0.5293411 ],[-1.83357     7.94924975  0.02168881],[ 0.07276131 -0.15106159  0.63616349]
199.0789609,[-2.142521    8.09544678  0.52438844],[-1.95956954  8.03828225  0.01682063],[ 0.06124021 -0.10803716  0.6283096 ]
199.1650095,[-2.28124258  8.15358377  0.52335769],[-2.09505757  8.11461763  0.01545391],[ 0.0519385  -0.09027945  0.64155285]
199.2519608,[-2.42667601  8.19725177  0.52140431],[-2.23898395  8.17757227  0.01188127],[ 0.05721509 -0.16070333  0.67345073]
199.3399589,[-2.58002943  8.22938134  0.51945635],[-2.39524643e+00  8.23005281e+00  7.79316499e-03],[ 0.07982879 -0.17093769  0.68678252]
199.4259996,[-2.7401099   8.24568571  0.51540938],[-2.56060428e+00  8.26651821e+00  3.43062386e-03],[ 0.10048073 -0.16567023  0.6965469 ]
199.5120041,[-2.90277571  8.24494811  0.51244075],[-2.72890726e+00  8.28398899e+00  1.04647170e-03],[ 0.13841888 -0.16115147  0.73207056]
199.5979695,[-3.0692383   8.23097678  0.51093059],[-2.90417067e+00  8.28646633e+00 -1.66160616e-03],[ 0.16644594 -0.11489785  0.72131468]
199.6839762,[-3.23715419  8.20462741  0.51093718],[-3.07904946e+00  8.27333667e+00 -2.64826482e-03],[ 0.21140134 -0.09400763  0.69912324]
199.7699709,[-3.40163647  8.16335041  0.50930377],[-3.25046201e+00  8.24361409e+00 -4.34022455e-03],[0.23882287 0.12477737 0.65910348]
199.855968,[-3.55572022  8.11357479  0.50216352],[-3.41073673e+00  8.20127835e+00 -6.43395876e-03],[0.19335195 0.28261874 0.5165718 ]
199.9419777,[-3.70082624  8.05783715  0.49036732],[-3.56062104  8.14805283 -0.00963441],[ 0.01798081 -0.22608394  0.13155381]
200.0279717,[-3.83034102  7.9964527   0.48221278],[-3.6953092   8.08942113 -0.01318831],[ 0.02989989 -0.59342831  0.33599401]
200.1139758,[-3.94310088  7.92997791  0.48375414],[-3.81615161  8.03201941 -0.01330327],[0.06357619 0.10256252 0.54532175]
200.1999905,[-4.04270781  7.85961238  0.4863636 ],[-3.92540111  7.97154076 -0.01387862],[ 0.09835271 -0.10371481  0.5618299 ]
200.28597,[-4.12847524  7.78417361  0.4871341 ],[-4.02216433  7.90474988 -0.01418339],[ 0.07953423 -0.18600067  0.5424612 ]
200.3719714,[-4.20356052  7.7063273   0.48734311],[-4.1089489   7.83441758 -0.01479371],[ 0.0752128  -0.08429003  0.54992804]
200.457974,[-4.26861204  7.62409907  0.48869634],[-4.18601735  7.75899121 -0.01420176],[ 0.08714922 -0.11807527  0.59697188]
200.5439725,[-4.32507458  7.53968705  0.49023046],[-4.25570752  7.68061531 -0.01426063],[ 0.11832314 -0.10461713  0.67448565]
200.6299734,[-4.37447846  7.45138433  0.49194808],[-4.3184322   7.59684196 -0.01400391],[ 0.12369845 -0.07180973  0.65657888]
200.7159739,[-4.41368724  7.35852721  0.49328133],[-4.37118028  7.50767397 -0.01384691],[ 0.14125729 -0.05518349  0.62785208]
200.8019731,[-4.44559692  7.2642357   0.49486923],[-4.41527543  7.41614325 -0.01348649],[ 0.1591955  -0.06139703  0.63096855]
200.8879709,[-4.47007214  7.16615116  0.49721593],[-4.44960419  7.32107786 -0.01246349],[ 0.13367895 -0.04942202  0.52634712]
200.9739704,[-4.49015426  7.06450092  0.49905942],[-4.47740782  7.22098179 -0.01166118],[ 0.12090785 -0.01750168  0.41411266]
201.0599775,[-4.50541055  6.95536633  0.50030108],[-4.49900294  7.11301881 -0.01079672],[0.11013908 0.03030478 0.37444373]
201.1459703,[-4.51840279  6.84000332  0.5013799 ],[-4.51609101  6.99867208 -0.01011855],[0.11224563 0.02708216 0.2742365 ]
201.2319703,[-4.52908839  6.71864771  0.50354819],[-4.52861838  6.87867687 -0.00844144],[0.08819126 0.01758949 0.19592993]
201.3179789,[-4.53791032  6.59047072  0.50379205],[-4.5383154   6.74996328 -0.00907365],[0.05954311 0.06535395 0.09542975]
201.4039934,[-4.54441026  6.45593385  0.504556  ],[-4.54503997  6.61549814 -0.0086438 ],[0.04810183 0.10968113 0.05970348]
201.4899681,[-4.54985002  6.31521786  0.5051198 ],[-4.55086051  6.47496032 -0.00822149],[0.03285629 0.113255   0.04365297]
201.575964,[-4.55424058  6.16927562  0.50607807],[-4.55542619  6.33003582 -0.00725748],[0.02686324 0.1110335  0.04515177]
201.6620023,[-4.55784464  6.01908168  0.50683752],[-4.55973165e+00  6.18138523e+00 -6.11460521e-03],[0.03084957 0.15010141 0.0475045 ]
201.7479963,[-4.56020941  5.8661159   0.50806652],[-4.56238303e+00  6.03021777e+00 -4.31274865e-03],[0.02738416 0.19081123 0.04646268]
201.8339574,[-4.56288786  5.71274216  0.50895641],[-4.56547936e+00  5.87757583e+00 -3.39828004e-03],[0.02499064 0.05294712 0.0413072 ]
201.9200151,[-4.56439775  5.55841061  0.50864176],[-4.56724141e+00  5.72248033e+00 -4.18485562e-03],[0.02955265 0.0818099  0.03779466]
202.0059607,[-4.56527179  5.4033311   0.50884259],[-4.56752088e+00  5.56733178e+00 -4.39847270e-03],[0.03002645 0.07030564 0.02142032]
202.0919666,[-4.56714859  5.24780457  0.50841627],[-4.56830168e+00  5.41144603e+00 -5.26817151e-03],[0.02887994 0.06735225 0.00249705]
202.1779971,[-4.56851427  5.09094126  0.50927139],[-4.56832264e+00  5.25532947e+00 -4.58118912e-03],[ 0.03118234  0.14591312 -0.00216936]
202.2639968,[-4.57222738  4.93412337  0.51063278],[-4.56979421e+00  5.09970383e+00 -3.25766334e-03],[ 0.0229372   0.11619304 -0.00413275]
202.3499582,[-4.5769748   4.77731888  0.51122499],[-4.57232119e+00  4.94338731e+00 -3.03375299e-03],[ 0.02312565  0.04857296 -0.02486435]
202.436007,[-4.58139894  4.61976606  0.51206403],[-4.57444762e+00  4.78650800e+00 -2.27643131e-03],[ 0.01349104  0.10844273 -0.04927546]
202.5219741,[-4.58675976  4.46140082  0.51329116],[-4.57761626e+00  4.62865434e+00 -1.28921266e-03],[ 0.00534864  0.13786094 -0.08210136]
202.6079578,[-4.59364798  4.30120815  0.51365693],[-4.58202962e+00  4.46907290e+00 -1.05169678e-03],[-0.01280679  0.12771003 -0.08038888]
202.69397,[-4.6024288   4.13957266  0.51406789],[-4.58861792e+00  4.30788072e+00 -4.59050592e-04],[-0.02390234  0.15057002 -0.08336015]
202.7799709,[-4.61241791  3.97566955  0.51547318],[-4.59714051e+00  4.14396061e+00  4.80986119e-04],[-0.03575253  0.08873528 -0.09028133]
202.8659701,[-4.62326667  3.80983305  0.51587008],[-4.60753969e+00  3.97667036e+00 -2.40593394e-04],[-0.04351241  0.13444618 -0.06834303]
